ParcelID,Treat,Addr1,Addr2,Improvement,LandValue,Acres,GA25,PA25,NT_Loss,Opt21_Loss,Mean_NT,Min,Med,Opt,NT_Cat,Min_Cat,Med_Cat,Opt_Cat,HVRA,TreatmentCost,Ntbase
1048,Mid,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,0.7,0.119825338,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,101.457675,17709.29832
1048,Opt,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,0.7,0.119825338,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,142.040745,17709.29832
1048,NT,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,0.8,0.119825338,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,17709.29832
1048,Min,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,0.8,0.119825338,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,67.63845,17709.29832
1048,Mid,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,0.8,0.119825338,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,101.457675,17709.29832
1048,Opt,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,0.8,0.119825338,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,142.040745,17709.29832
1048,NT,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,0.9,0.119825338,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,17709.29832
1048,Min,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,0.9,0.119825338,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,67.63845,17709.29832
1048,Mid,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,0.9,0.119825338,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,101.457675,17709.29832
1048,Opt,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,0.9,0.119825338,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,142.040745,17709.29832
1048,NT,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,1,0.119825338,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,17709.29832
1048,Min,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,1,0.119825338,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,67.63845,17709.29832
1048,Mid,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,1,0.119825338,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,101.457675,17709.29832
1048,Opt,42157 TOLLHOUSE RD,SHAVER LAKE CA 93634,103555,51777,0.081986,1,0.119825338,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,142.040745,17709.29832
1301,NT,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.1,0.126134434,0.2,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.2,0,12389.53532
1301,Min,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.1,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,32.73435,12389.53532
1301,Mid,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.1,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,49.101525,12389.53532
1301,Opt,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.1,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,68.742135,12389.53532
1301,NT,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.2,0.126134434,0.2,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.2,0,12389.53532
1301,Min,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.2,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,32.73435,12389.53532
1301,Mid,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.2,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,49.101525,12389.53532
1301,Opt,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.2,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,68.742135,12389.53532
1301,NT,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.3,0.126134434,0.2,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.2,0,12389.53532
1301,Min,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.3,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,32.73435,12389.53532
1301,Mid,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.3,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,49.101525,12389.53532
1301,Opt,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.3,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,68.742135,12389.53532
1301,NT,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.4,0.126134434,0.2,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.2,0,12389.53532
1301,Min,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.4,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,32.73435,12389.53532
1301,Mid,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.4,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,49.101525,12389.53532
1301,Opt,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.4,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,68.742135,12389.53532
1301,NT,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.5,0.126134434,0.2,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.2,0,12389.53532
1301,Min,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.5,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,32.73435,12389.53532
1301,Mid,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.5,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,49.101525,12389.53532
1301,Opt,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.5,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,68.742135,12389.53532
1301,NT,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.6,0.126134434,0.2,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.2,0,12389.53532
1301,Min,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.6,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,32.73435,12389.53532
1301,Mid,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.6,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,49.101525,12389.53532
1301,Opt,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.6,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,68.742135,12389.53532
1301,NT,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.7,0.126134434,0.2,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.2,0,12389.53532
1301,Min,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.7,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,32.73435,12389.53532
1301,Mid,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.7,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,49.101525,12389.53532
1301,Opt,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.7,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,68.742135,12389.53532
1301,NT,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.8,0.126134434,0.2,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.2,0,12389.53532
1301,Min,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.8,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,32.73435,12389.53532
1301,Mid,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.8,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,49.101525,12389.53532
1301,Opt,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.8,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,68.742135,12389.53532
1301,NT,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.9,0.126134434,0.2,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.2,0,12389.53532
1301,Min,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.9,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,32.73435,12389.53532
1301,Mid,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.9,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,49.101525,12389.53532
1301,Opt,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,0.9,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,68.742135,12389.53532
1301,NT,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,1,0.126134434,0.2,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.2,0,12389.53532
1301,Min,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,1,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,32.73435,12389.53532
1301,Mid,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,1,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,49.101525,12389.53532
1301,Opt,42158 MAJESTIC LN,SHAVER LAKE CA 93664,327000,108000,0.039678,1,0.126134434,0.1,0.1,1.914641517,1.014641517,0.914641517,0.814641517,2,1,1,1,0.1,68.742135,12389.53532
1051,NT,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.1,0.115420934,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,38904.53281
1051,Min,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.1,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,6.6,38904.53281
1051,Mid,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.1,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,9.9,38904.53281
1051,Opt,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.1,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,13.86,38904.53281
1051,NT,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.2,0.115420934,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,38904.53281
1051,Min,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.2,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,6.6,38904.53281
1051,Mid,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.2,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,9.9,38904.53281
1051,Opt,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.2,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,13.86,38904.53281
1051,NT,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.3,0.115420934,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,38904.53281
1051,Min,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.3,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,6.6,38904.53281
1051,Mid,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.3,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,9.9,38904.53281
1051,Opt,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.3,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,13.86,38904.53281
1051,NT,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.4,0.115420934,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,38904.53281
1051,Min,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.4,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,6.6,38904.53281
1051,Mid,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.4,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,9.9,38904.53281
1051,Opt,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.4,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,13.86,38904.53281
1051,NT,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.5,0.115420934,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,38904.53281
1051,Min,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.5,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,6.6,38904.53281
1051,Mid,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.5,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,9.9,38904.53281
1051,Opt,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.5,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,13.86,38904.53281
1051,NT,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.6,0.115420934,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,38904.53281
1051,Min,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.6,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,6.6,38904.53281
1051,Mid,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.6,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,9.9,38904.53281
1051,Opt,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.6,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,13.86,38904.53281
1051,NT,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.7,0.115420934,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,38904.53281
1051,Min,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.7,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,6.6,38904.53281
1051,Mid,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.7,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,9.9,38904.53281
1051,Opt,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.7,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,13.86,38904.53281
1051,NT,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.8,0.115420934,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,38904.53281
1051,Min,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.8,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,6.6,38904.53281
1051,Mid,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.8,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,9.9,38904.53281
1051,Opt,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.8,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,13.86,38904.53281
1051,NT,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.9,0.115420934,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,38904.53281
1051,Min,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.9,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,6.6,38904.53281
1051,Mid,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.9,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,9.9,38904.53281
1051,Opt,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,0.9,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,13.86,38904.53281
1051,NT,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,1,0.115420934,0.9,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.9,0,38904.53281
1051,Min,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,1,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,6.6,38904.53281
1051,Mid,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,1,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,9.9,38904.53281
1051,Opt,42162 HIGHWAY 168,SHAVER LAKE CA 93634,176618,176618,0.008,1,0.115420934,0.6,0.4,5.117629,4.217629,4.117629,4.017629,5,4,4,4,0.6,13.86,38904.53281
1533,NT,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.1,0.164055343,1,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,1,0,21037.66594
1533,Min,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.1,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,1.8216,21037.66594
1533,Mid,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.1,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,2.7324,21037.66594
1533,Opt,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.1,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.6,3.82536,21037.66594
1533,NT,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.2,0.164055343,1,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,1,0,21037.66594
1533,Min,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.2,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,1.8216,21037.66594
1533,Mid,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.2,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,2.7324,21037.66594
1533,Opt,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.2,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.6,3.82536,21037.66594
1533,NT,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.3,0.164055343,1,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,1,0,21037.66594
1533,Min,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.3,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,1.8216,21037.66594
1533,Mid,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.3,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,2.7324,21037.66594
1533,Opt,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.3,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.6,3.82536,21037.66594
1533,NT,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.4,0.164055343,1,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,1,0,21037.66594
1533,Min,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.4,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,1.8216,21037.66594
1533,Mid,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.4,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,2.7324,21037.66594
1533,Opt,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.4,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.6,3.82536,21037.66594
1533,NT,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.5,0.164055343,1,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,1,0,21037.66594
1533,Min,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.5,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,1.8216,21037.66594
1533,Mid,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.5,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,2.7324,21037.66594
1533,Opt,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.5,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.6,3.82536,21037.66594
1533,NT,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.6,0.164055343,1,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,1,0,21037.66594
1533,Min,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.6,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,1.8216,21037.66594
1533,Mid,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.6,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,2.7324,21037.66594
1533,Opt,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.6,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.6,3.82536,21037.66594
1533,NT,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.7,0.164055343,1,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,1,0,21037.66594
1533,Min,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.7,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,1.8216,21037.66594
1533,Mid,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.7,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,2.7324,21037.66594
1533,Opt,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.7,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.6,3.82536,21037.66594
1533,NT,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.8,0.164055343,1,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,1,0,21037.66594
1533,Min,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.8,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,1.8216,21037.66594
1533,Mid,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.8,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,2.7324,21037.66594
1533,Opt,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.8,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.6,3.82536,21037.66594
1533,NT,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.9,0.164055343,1,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,1,0,21037.66594
1533,Min,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.9,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,1.8216,21037.66594
1533,Mid,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.9,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.9,2.7324,21037.66594
1533,Opt,421635 BIG PINE CRT,SHAVER LAKE CA 93664,0,112200,0.002208,0.9,0.164055343,0,0,5.556092879,4.656092879,4.556092879,4.456092879,6,5,5,4,0.6,3.82536,21037.66594
